Fecha | ID | Estado | Agente | Nombre Entidad
2020-02-12 | 20201135849 | Delinquent      | EDWARD HIDALGO            | KITO TECHNOLOGIES TEAM INC., Delinquent July 1, 2021
2020-03-28 | 20201289996 | Delinquent      | Steven Allen              | TOP WORLD VENTURE TEAM INC., Delinquent April 1, 2023
2020-04-05 | 20201316822 | Delinquent      | HIDALGO EDWARD            | GOLDEN NATIONAL EXPERTS INC., Delinquent September 1, 2021
2020-04-12 | 20201329795 | Delinquent      | CHAD KITCHENS             | NEXTTREE CONSULTING TEAM INC., Delinquent September 1, 2022
2020-04-12 | 20201329802 | Delinquent      | Thurston Robinson         | CONSULTEX GROUP INTERNATIONAL INC., Delinquent September 1, 2022
2020-04-12 | 20201329803 | Delinquent      | Tracey Green              | HUNDRED CONSULTING IDEAS INC., Delinquent September 1, 2022
2020-04-12 | 20201329797 | Delinquent      | James Bellamy             | MACTEE TECHNICAL TEAM INC., Delinquent June 1, 2023
2020-04-16 | 20201337900 | Delinquent      | EDWARD HIDALGO            | TIMETRACK BUSINESS INTERNATIONAL INC., Delinquent September 1, 2021
2020-04-17 | 20201340986 | Delinquent      | EDWARD HIDALGO            | SIDEWAYS INFOTECH INTERNATIONAL INC., Delinquent September 1, 2021
2020-05-06 | 20201409089 | Delinquent      | EDWARD HIDALGO            | UPTREND CONSULTING SERVICES INC., Delinquent October 1, 2021
2020-05-06 | 20201409094 | Delinquent      | Wilford Metellus          | BREAKOUT ROADWAYS INTERNATIONAL INC., Delinquent October 1, 2022
2020-05-06 | 20201409108 | Voluntarily Dis | Rheal J Goguen            | SUPREMO TECHNICAL INDUSTRIES INC., Dissolved February 5, 2024
2020-05-06 | 20201409116 | Delinquent      | Williams Willie           | CONOVA CONSULTING TEAM INC., Delinquent March 1, 2023
2020-05-06 | 20201409131 | Delinquent      | Mehlek Dawveed            | NATURETREE PRODUCTIONS INC., Delinquent October 1, 2022
2020-05-06 | 20201410322 | Delinquent      | Darrien Booker            | TOPINFO CONSULTING GROUP INC., Delinquent October 1, 2022
2020-05-06 | 20201410357 | Voluntarily Dis | Rheal J Goguen            | ROADNET INTERNATIONAL GROUP INC., Dissolved February 5, 2024
2020-05-06 | 20201410366 | Delinquent      | Ervin Coaxum              | SUPERFAST TRUCKING INTERNATIONAL INC., Delinquent October 1, 2022
2020-05-06 | 20201410375 | Delinquent      | Arinzechukwu Oluku        | MST TECHNO SERVICES INC., Delinquent October 1, 2022
2020-05-06 | 20201410410 | Delinquent      | Pathot kong Toang         | INFOZONE INTERNATIONAL TEAM INC., Delinquent October 1, 2022
2020-05-06 | 20201410466 | Delinquent      | EDWARD HIDALGO            | STARFISH TECHNO NATIONAL INC., Delinquent October 1, 2021
2020-05-06 | 20201410430 | Delinquent      | Willie Mitchell           | ITC TECHNICAL INDUSTRIES INC., Delinquent March 1, 2025
2020-05-09 | 20201415706 | Delinquent      | EDWARD HIDALGO            | EAGLEEYE NATIONAL ENTERPRISE INC., Delinquent October 1, 2021
2020-05-09 | 20201415713 | Delinquent      | Claude Johnson            | BULLISH TECHNICAL SERVICES INC., Delinquent October 1, 2022
2020-05-09 | 20201415717 | Delinquent      | Stanley Denard            | BROWNROCK TRUCKING GROUP INC., Delinquent October 1, 2022
2020-05-09 | 20201415720 | Delinquent      | EDWARD HIDALGO            | QUALITY INTERNATIONAL CONSULTING INC., Delinquent October 1, 2021
2020-05-19 | 20201433581 | Delinquent      | EDWARD HIDALGO            | WINTERTREE INTERNATIONAL GROUP INC., Delinquent October 1, 2021
2020-05-19 | 20201433612 | Delinquent      | EDWARD HIDALGO            | WAGONWHEEL INTERNATIONAL GROUP INC., Delinquent October 1, 2021
2020-05-19 | 20201434145 | Delinquent      | EDWARD HIDALGO            | HEALTHY HOME NATIONAL GROUP INC., Delinquent October 1, 2021
2020-05-19 | 20201434183 | Delinquent      | EDWARD HIDALGO            | SEAEDGE CONSULTING INTERNATIONAL INC., Delinquent October 1, 2021
2020-05-19 | 20201434215 | Delinquent      | EDWARD HIDALGO            | ADMIN TECHNICAL SOLUTIONS INC., Delinquent October 1, 2021
2020-05-19 | 20201434334 | Delinquent      | Makiah J Peterson Nowlin  | MILLIONNET INTERNATIONAL GROUP INC., Delinquent April 1, 2025
2020-05-19 | 20201434304 | Delinquent      | EDWARD HIDALGO            | SOUTHNATIONAL TRUE MANAGEMENT INC., Delinquent October 1, 2021
2020-05-19 | 20201434376 | Delinquent      | EDWARD HIDALGO            | TALLTREE TECH INTERNATIONAL TEAM INC., Delinquent October 1, 2021
2020-05-19 | 20201434274 | Delinquent      | Ramon Chisolm             | PROJECT CONSULTING SOLUTIONS INC., Delinquent February 1, 2024
2020-05-22 | 20201440782 | Delinquent      | RAMON CHISOLM             | MULTI AMERICAN CONSULTING TEAM INC., Delinquent February 1, 2024
2020-05-22 | 20201440685 | Delinquent      | EDWARD HIDALGO            | TOPSECTOR CONSULTING GROUP INC., Delinquent October 1, 2021
2020-05-22 | 20201440717 | Voluntarily Dis | Rohan D Sukhdeo           | VINO TECH GROUP INDUSTRIES INC., Dissolved February 22, 2022
2020-05-22 | 20201440758 | Delinquent      | EDWARD HIDALGO            | ADVANCE TECH MARKETING GROUP INC., Delinquent October 1, 2021
2020-05-22 | 20201440810 | Delinquent      | EDWARD HIDALGO            | SYPRESS TRUE MANAGEMENT INC., Delinquent October 1, 2021
2020-05-22 | 20201440952 | Delinquent      | EDWARD HIDALGO            | WOODLAND CONSULTING WORLD  INC., Delinquent October 1, 2021
2020-05-22 | 20201440994 | Delinquent      | EDWARD HIDALGO            | TRUE APPROVED MANAGEMENT GROUP INC., Delinquent October 1, 2021
2020-05-23 | 20201445700 | Delinquent      | EDWARD HIDALGO            | SECTORFIVE TECHNICAL GROUP INC., Delinquent October 1, 2021
2020-05-23 | 20201445704 | Delinquent      | EDWARD HIDALGO            | RIVERFLOW INTERNATIONAL GROUP INC., Delinquent October 1, 2021
2020-05-23 | 20201445714 | Delinquent      | EDWARD HIDALGO            | SKYBLUE NATIONAL MANAGEMENT INC., Delinquent October 1, 2021
2020-05-23 | 20201445719 | Delinquent      | Sankar Ramakrashnan       | SHINING STAR CONSULTING GROUP INC., Delinquent October 1, 2021
2020-05-23 | 20201445727 | Delinquent      | EDWARD HIDALGO            | TOP CONSULTING STRATEGIC GROUP INC., Delinquent October 1, 2021
2020-05-23 | 20201445733 | Delinquent      | EDWARD HIDALGO            | SILVERMOON NATIONAL CONSULTING INC., Delinquent October 1, 2021
2020-05-23 | 20201445634 | Delinquent      | EDWARD HIDALGO            | EXCEL SOFTWARE EXECUTIVES INC., Delinquent October 1, 2021
2020-05-23 | 20201445682 | Delinquent      | EDWARD HIDALGO            | SOCIAL CONSULTING SERVICES INC., Delinquent October 1, 2021
2020-05-23 | 20201445691 | Delinquent      | EDWARD HIDALGO            | GD NATIONAL MARKETING TEAM INC., Delinquent October 1, 2021
2020-05-23 | 20201445697 | Delinquent      | EDWARD HIDALGO            | UPCOMING TOP MANAGEMENT TEAM INC., Delinquent October 1, 2021
2020-05-23 | 20201445740 | Delinquent      | EDWARD HIDALGO            | TIGERTECH INTERNATIONAL TEAM INC., Delinquent October 1, 2021
2020-05-23 | 20201445755 | Delinquent      | EDWARD HIDALGO            | NEON TOP MANAGEMENT GROUP INC., Delinquent October 1, 2021
2020-05-23 | 20201445760 | Delinquent      | EDWARD HIDALGO            | MEDLIFE HEALTHCARE INTERNATIONAL INC., Delinquent October 1, 2021
2020-05-24 | 20201446340 | Delinquent      | EDWARD HIDALGO            | MARKETING LEADER NATIONAL TEAM INC., Delinquent October 1, 2021
2020-05-24 | 20201446397 | Delinquent      | EDWARD HIDALGO            | TECHFAIR INTERNATIONAL TEAM INC., Delinquent October 1, 2021
2020-05-24 | 20201446669 | Delinquent      | EDWARD HIDALGO            | CONSULTING EXPERT OFFICIALS TEAM INC., Delinquent October 1, 2021
2020-05-24 | 20201446681 | Delinquent      | EDWARD HIDALGO            | TECHBOOSTER INTERNATIONAL GROUP INC., Delinquent October 1, 2021
2020-05-24 | 20201446698 | Delinquent      | EDWARD HIDALGO            | SHININGSUN TECH MANAGEMENT TEAM INC., Delinquent October 1, 2021
2020-05-24 | 20201446720 | Delinquent      | EDWARD HIDALGO            | SUNCITY INTERNATIONAL NETWORK INC., Delinquent October 1, 2021
2020-05-24 | 20201446750 | Delinquent      | EDWARD HIDALGO            | SUNRISE TRUE DEVELOPMENT INC., Delinquent October 1, 2021
2020-05-24 | 20201446767 | Delinquent      | EDWARD HIDALGO            | SUNISLAND MULTITECH SERVICES INC., Delinquent October 1, 2021
2020-05-24 | 20201446782 | Delinquent      | EDWARD HIDALGO            | MULTIFAMILY MANAGEMENT GROUP INC., Delinquent October 1, 2021
2020-05-24 | 20201446818 | Delinquent      | EDWARD HIDALGO            | STARTECH LOCAL MANAGEMENT GROUP INC., Delinquent October 1, 2021
2020-05-24 | 20201446832 | Delinquent      | EDWARD HIDALGO            | MULTIGROUP TOP TECHNOLOGIES INC., Delinquent October 1, 2021
2020-05-24 | 20201446856 | Delinquent      | EDWARD HIDALGO            | TECHHOST NATIONAL TEAM INC., Delinquent October 1, 2021
2020-05-24 | 20201446881 | Delinquent      | EDWARD HIDALGO            | HOSTWARE NATIONAL TECHNOLOGIES INC., Delinquent October 1, 2021
2020-05-26 | 20201461451 | Delinquent      | EDWARD HIDALGO            | TOP MANAGEMENT PERFORMANCE INC., Delinquent October 1, 2021
2020-05-26 | 20201461542 | Delinquent      | EDWARD HIDALGO            | TREETOP MANAGEMENT GROUP INC., Delinquent October 1, 2021
2020-05-26 | 20201461630 | Delinquent      | JACQUELIN C JENSEN        | TECHWAY INTERNATIONAL PARTNERS INC., Delinquent April 1, 2024
2020-05-26 | 20201461817 | Delinquent      | EDWARD HIDALGO            | RACETRACK TRUCKING INTERNATIONAL INC., Delinquent October 1, 2021
2020-05-26 | 20201461849 | Delinquent      | EDWARD HIDALGO            | APEX HEALTHCARE PARTNERS INC., Delinquent October 1, 2021
2020-05-26 | 20201461956 | Delinquent      | EDWARD HIDALGO            | BRIGHTTECH TECHNICAL GROUP INC., Delinquent October 1, 2021
2020-05-26 | 20201461989 | Delinquent      | EDWARD HIDALGO            | PROFITTECH CONSULTING GROUP INC., Delinquent October 1, 2021
2020-05-26 | 20201461594 | Delinquent      | Lauren Cooper             | YELLOWSUN INTERNATIONAL TECHTEAM INC., Delinquent October 1, 2024
2020-05-26 | 20201461896 | Delinquent      | Daniel Mackey             | APEX DATATECH SOLUTIONS INC., Delinquent May 1, 2023
2020-05-26 | 20201461927 | Delinquent      | Cody Creamer              | HOSTTECH NATIONAL TECHNOLOGIES INC., Delinquent April 1, 2024
2020-05-26 | 20201462033 | Delinquent      | JACQUELIN C JENSEN        | TOPPROFIT GROWTH MANAGEMENT INC., Delinquent April 1, 2024
2020-06-25 | 20201554026 | Delinquent      | EDWARD HIDALGO            | ALICEBLUE ONLINE BUSINESS INC., Delinquent November 1, 2021
2020-06-25 | 20201554028 | Delinquent      | EDWARD HIDALGO            | TONYTECH NATIONAL TECHNOLOGY INC., Delinquent November 1, 2021
2020-06-25 | 20201554039 | Delinquent      | JEAN POITEVIEN            | VENTURETECH INTERNATIONAL GROUP INC., Delinquent November 1, 2022
2020-06-25 | 20201554040 | Delinquent      | EDWARD HIDALGO            | FLYTECH INTERNATIONAL TEAM INC., Delinquent November 1, 2021
2020-06-25 | 20201554041 | Delinquent      | EDWARD HIDALGO            | GAMASYS SOFTWARE TECHNOLOGY INC., Delinquent November 1, 2021
2020-06-25 | 20201554042 | Delinquent      | EDWARD HIDALGO            | BUSINESSTECH NATIONAL GROUP INC., Delinquent November 1, 2021
2020-06-25 | 20201554043 | Delinquent      | EDWARD HIDALGO            | SOFTTECH NATIONAL TECHNOLOGY INC., Delinquent November 1, 2021
2020-06-25 | 20201554045 | Delinquent      | EDWARD HIDALGO            | DDT INTERNATIONAL TECHNOLOGIES INC., Delinquent November 1, 2021
2020-06-25 | 20201554046 | Delinquent      | EDWARD HIDALGO            | EASY CLEANING PROFESSIONALS INC., Delinquent November 1, 2021
2020-06-25 | 20201554048 | Delinquent      | EDWARD HIDALGO            | ONLINETECH PROFESSIONAL GROUP INC., Delinquent November 1, 2021
2020-06-25 | 20201554051 | Delinquent      | EDWARD HIDALGO            | XTRACLEANING LOCAL EXPERTS INC., Delinquent November 1, 2021
2020-06-25 | 20201554053 | Delinquent      | EDWARD HIDALGO            | SUPERFAST TRUCKING EXPERTS INC., Delinquent November 1, 2021
2020-06-25 | 20201554060 | Delinquent      | EDWARD HIDALGO            | SAFE TRUCKING INTERNATIONAL GROUP INC., Delinquent November 1, 2021
2020-06-25 | 20201554062 | Delinquent      | EDWARD HIDALGO            | EXBOX SOFTWARE PROFESSIONALS INC., Delinquent November 1, 2021
2020-06-25 | 20201554063 | Delinquent      | EDWARD HIDALGO            | TERRY LAUNDRY BUSINESS SOLUTIONS INC., Delinquent November 1, 2021
2020-06-25 | 20201554064 | Delinquent      | EDWARD HIDALGO            | STI INTERNATIONAL TECHNOLOGIES INC., Delinquent November 1, 2021
2020-06-25 | 20201554068 | Delinquent      | Jarmari Bercant           | BLUEPRINT HEALTHCARE EXPERTS INC., Delinquent November 1, 2022
2020-06-25 | 20201554069 | Delinquent      | Stanley Durosier          | TWENTYTECH NATIONAL TECHNOLOGY INC., Delinquent November 1, 2022
2020-06-25 | 20201554070 | Delinquent      | EDWARD HIDALGO            | UNIVERSAL HEALTHCARE EXPERTS INC., Delinquent November 1, 2021
2020-06-25 | 20201554073 | Delinquent      | EDWARD HIDALGO            | ALBERT TRUCKING BUSINESS INC., Delinquent November 1, 2021
2020-06-25 | 20201557700 | Delinquent      | EDWARD HIDALGO            | SITIMAX NATIONAL TECHNOLOGY INC., Delinquent November 1, 2021
2020-06-25 | 20201557809 | Delinquent      | EDWARD HIDALGO            | UNDERSKY TRUCKING BUSINESS INC., Delinquent November 1, 2021
2020-06-25 | 20201559016 | Delinquent      | EDWARD HIDALGO            | NATIONALTECH SOFTWARE EXPERTS INC., Delinquent November 1, 2021
2020-06-25 | 20201559020 | Delinquent      | EDWARD HIDALGO            | EXPERT HEALTHCARE PROFESSIONALS INC., Delinquent November 1, 2021
2020-06-25 | 20201559026 | Delinquent      | EDWARD HIDALGO            | TOPTRUE EDUCATIONAL ACADEMY INC., Delinquent November 1, 2021
2020-06-25 | 20201559027 | Delinquent      | EDWARD HIDALGO            | RIVERFLOW LOCAL LAUNDROMAT EXPERTS INC., Delinquent November 1, 2021
2020-06-25 | 20201559033 | Delinquent      | EDWARD HIDALGO            | EASTERNTECH NATIONAL TECHNOLOGY INC., Delinquent November 1, 2021
2020-06-25 | 20201559038 | Delinquent      | EDWARD HIDALGO            | GREENLINE HEALTHCARE EXPERTS INC., Delinquent November 1, 2021
2020-06-25 | 20201554066 | Delinquent      | Charlie Macias            | KNOWMORE EDUCATIONAL SERVICES INC.
2020-06-26 | 20201559041 | Delinquent      | EDWARD HIDALGO            | TOPWHOLESALE NATIONAL BUSINESS INC., Delinquent November 1, 2021
2020-06-26 | 20201559043 | Delinquent      | EDWARD HIDALGO            | ETRADE INTERNATIONAL EXPERTS INC., Delinquent November 1, 2021
2020-06-26 | 20201559045 | Delinquent      | EDWARD HIDALGO            | BLUECHIP INTERNATIONAL EXPERTS INC., Delinquent November 1, 2021
2020-06-26 | 20201559046 | Delinquent      | EDWARD HIDALGO            | LIFELINE LOCAL HEALTHCARE EXPERTS INC., Delinquent November 1, 2021
2020-06-26 | 20201559049 | Delinquent      | EDWARD HIDALGO            | TITANTECH NATIONAL TECHNOLOGIES INC., Delinquent November 1, 2021
2020-06-26 | 20201559051 | Delinquent      | EDWARD HIDALGO            | TRIDENT TRUCKING INTERNATIONAL GROUP INC., Delinquent November 1, 2021
2020-06-26 | 20201559052 | Delinquent      | EDWARD HIDALGO            | NATIONAL HOMEMAKER PROFESSIONALS INC., Delinquent November 1, 2021
2020-06-26 | 20201559054 | Delinquent      | EDWARD HIDALGO            | TOPLIMIT GLOBAL MANAGEMENT INC., Delinquent November 1, 2021
2020-06-26 | 20201559056 | Delinquent      | EDWARD HIDALGO            | BPCL LOCAL CONSULTING GROUP INC., Delinquent November 1, 2021
2020-06-26 | 20201559057 | Delinquent      | EDWARD HIDALGO            | ALCO GLOBAL MANAGEMENT GROUP INC., Delinquent November 1, 2021
2020-06-26 | 20201559059 | Delinquent      | EDWARD HIDALGO            | BHPPOWER LOCAL BUSINESS GROUP INC., Delinquent November 1, 2021
2020-06-26 | 20201559060 | Delinquent      | EDWARD HIDALGO            | SHARPTECH LOCAL TECHNOLOGIES INC., Delinquent November 1, 2021
2020-06-26 | 20201559061 | Delinquent      | EDWARD HIDALGO            | BOSE NATIONAL TRUCKING EXPERTS INC., Delinquent November 1, 2021
2020-06-26 | 20201559063 | Delinquent      | EDWARD HIDALGO            | BRIGHTSTONE EDUCATIONAL GROUP INC., Delinquent November 1, 2021
2020-06-26 | 20201559066 | Delinquent      | EDWARD HIDALGO            | CMAX NATIONAL MANAGEMENT INC., Delinquent November 1, 2021
2020-06-26 | 20201559067 | Delinquent      | EDWARD HIDALGO            | CIGMA GLOBAL CONSULTING EXPERTS INC., Delinquent November 1, 2021
2020-06-26 | 20201559053 | Delinquent      | Helen Dang                | TRUEVALUE CONSULTING EXPERTS INC., Delinquent October 1, 2024
2020-06-30 | 20201574012 | Delinquent      | Edward Hidalgo            | 2K COSMETICS INC, Delinquent November 1, 2021
2020-06-30 | 20201571156 | Delinquent      | EDWARD HIDALGO            | BLACKTRACK TRUCKING GROUP LLC, Delinquent November 1, 2021
2020-06-30 | 20201571182 | Delinquent      | EDWARD HIDALGO            | UTURN TRUCKING INDUSTRY LLC, Delinquent November 1, 2021
2020-06-30 | 20201571500 | Delinquent      | EDWARD HIDALGO            | RSIGLOBAL HEALTHCARE GROUP LLC, Delinquent November 1, 2021
2020-06-30 | 20201571609 | Delinquent      | EDWARD HIDALGO            | NIFTYFIFTY BUSINESS MANAGEMENT LLC, Delinquent November 1, 2021
2020-06-30 | 20201571635 | Delinquent      | EDWARD HIDALGO            | SECONDLIFE HEALTHCARE EXPERTS LLC, Delinquent November 1, 2021
2020-06-30 | 20201571658 | Delinquent      | EDWARD HIDALGO            | MARTINTRACK NATIONAL TRUCKING LLC, Delinquent November 1, 2021
2020-06-30 | 20201571676 | Delinquent      | EDWARD HIDALGO            | TOPLEVEL LOCAL TECHNOLOGIES LLC, Delinquent November 1, 2021
2020-06-30 | 20201572157 | Delinquent      | EDWARD HIDALGO            | BROADTRACK INTERNATIONAL TRUCKING LLC, Delinquent November 1, 2021
2020-06-30 | 20201572180 | Delinquent      | EDWARD HIDALGO            | VOLUMETRADER WHOLESALE BUSINESS LLC, Delinquent November 1, 2021
